[KVCache:finish remote send][RANK 3] remote_send time =0.004107952117919922,token_num=8
[KVCache:finish remote send][RANK 3] remote_send time =0.0015251636505126953,token_num=8
[KVCache:finish remote send][RANK 3] remote_send time =0.0019390583038330078,token_num=11
[KVCache:finish remote send][RANK 3] remote_send time =0.00250244140625,token_num=11
[KVCache:finish local move][RANK 3] local_shared time =0.0022602081298828125,token_num=11
[KVCache:finish remote send][RANK 3] remote_send time =0.0048732757568359375,token_num=10
[KVCache:finish remote send][RANK 3] remote_send time =0.0019073486328125,token_num=10
[KVCache:finish remote send][RANK 3] remote_send time =0.007607221603393555,token_num=10
[KVCache:finish local move][RANK 3] local_shared time =0.004101276397705078,token_num=13
[KVCache:finish remote send][RANK 3] remote_send time =0.00461125373840332,token_num=13
[KVCache:finish remote send][RANK 3] remote_send time =0.0010042190551757812,token_num=3
[KVCache:finish local move][RANK 3] local_shared time =0.0036356449127197266,token_num=3
[KVCache:finish remote send][RANK 3] remote_send time =0.004042625427246094,token_num=3
[KVCache:finish remote send][RANK 3] remote_send time =0.0021479129791259766,token_num=32
[KVCache:finish remote send][RANK 3] remote_send time =0.0051805973052978516,token_num=32
[KVCache:finish remote send][RANK 3] remote_send time =0.002268075942993164,token_num=12
[KVCache:finish local move][RANK 3] local_shared time =0.0035195350646972656,token_num=12
[KVCache:finish local move][RANK 3] local_shared time =0.004509925842285156,token_num=8
[KVCache:finish local move][RANK 3] local_shared time =0.003818035125732422,token_num=6
