shared once time: 0.2471475601196289s,token_num:5800, throughput: 0.6728676581694983 GB/s
shared once time: 0.22801446914672852s,token_num:3203, throughput: 0.40276573826068374 GB/s
shared once time: 0.13167715072631836s,token_num:3051, throughput: 0.6643390407331747 GB/s
shared once time: 0.17167186737060547s,token_num:2357, throughput: 0.39365741769505197 GB/s
shared once time: 0.18859362602233887s,token_num:2890, throughput: 0.43936840150782724 GB/s
shared once time: 0.24363493919372559s,token_num:3076, throughput: 0.36199681495547714 GB/s
shared once time: 0.22378110885620117s,token_num:2942, throughput: 0.376944347229078 GB/s
shared once time: 0.23745036125183105s,token_num:3484, throughput: 0.42069107611951334 GB/s
shared once time: 0.20926380157470703s,token_num:2962, throughput: 0.40583446998921746 GB/s
shared once time: 0.18694257736206055s,token_num:3014, throughput: 0.46226712619154336 GB/s
shared once time: 0.2297530174255371s,token_num:3246, throughput: 0.4050841770997142 GB/s
shared once time: 0.20565247535705566s,token_num:2804, throughput: 0.39093275128546473 GB/s
shared once time: 0.13622093200683594s,token_num:3008, throughput: 0.633128658932329 GB/s
shared once time: 0.15123558044433594s,token_num:3261, throughput: 0.6182367385062113 GB/s
shared once time: 0.22252964973449707s,token_num:3199, throughput: 0.4121775597518548 GB/s
shared once time: 0.2077035903930664s,token_num:2630, throughput: 0.36305275155473316 GB/s
shared once time: 0.23764324188232422s,token_num:3635, throughput: 0.43856799450501033 GB/s
shared once time: 0.21119403839111328s,token_num:3347, throughput: 0.45439343236706664 GB/s
shared once time: 0.2775764465332031s,token_num:3968, throughput: 0.4098708569150553 GB/s
shared once time: 0.20132756233215332s,token_num:3138, throughput: 0.446897260155376 GB/s
shared once time: 0.21001195907592773s,token_num:2840, throughput: 0.38773258607887345 GB/s
shared once time: 0.23269891738891602s,token_num:3325, throughput: 0.40968991635085705 GB/s
