shared once time: 0.5961802005767822s,token_num:9014, throughput: 0.4335088749172814 GB/s
shared once time: 0.28070068359375s,token_num:4416, throughput: 0.4510696246940639 GB/s
shared once time: 0.302093505859375s,token_num:4877, throughput: 0.462880999716335 GB/s
shared once time: 0.2538177967071533s,token_num:3803, throughput: 0.429597992790893 GB/s
shared once time: 0.24561500549316406s,token_num:3719, throughput: 0.434139468742547 GB/s
shared once time: 0.36482834815979004s,token_num:4112, throughput: 0.32316365927891566 GB/s
shared once time: 0.23053908348083496s,token_num:3318, throughput: 0.4126575614147811 GB/s
shared once time: 0.3285646438598633s,token_num:3600, throughput: 0.3141518782648574 GB/s
shared once time: 0.31048083305358887s,token_num:4608, throughput: 0.4255353694480588 GB/s
shared once time: 0.309948205947876s,token_num:4062, throughput: 0.37575847114142047 GB/s
shared once time: 0.2387833595275879s,token_num:4310, throughput: 0.5175248402756583 GB/s
shared once time: 0.23053693771362305s,token_num:3408, throughput: 0.4238547495646109 GB/s
shared once time: 0.2649497985839844s,token_num:3929, throughput: 0.42518352005574833 GB/s
shared once time: 0.284869909286499s,token_num:4119, throughput: 0.41457508901448986 GB/s
shared once time: 0.36360716819763184s,token_num:4900, throughput: 0.38638622196699324 GB/s
shared once time: 0.34503650665283203s,token_num:4305, throughput: 0.35773884102123565 GB/s
shared once time: 0.30388879776000977s,token_num:4190, throughput: 0.3953277675436881 GB/s
shared once time: 0.3184487819671631s,token_num:4665, throughput: 0.42002007096322375 GB/s
shared once time: 0.24923419952392578s,token_num:3863, throughput: 0.44440103409390797 GB/s
shared once time: 0.2930314540863037s,token_num:3533, throughput: 0.34569045263709347 GB/s
shared once time: 0.28900647163391113s,token_num:3893, throughput: 0.38622005718055635 GB/s
shared once time: 0.21907496452331543s,token_num:3729, throughput: 0.488042475472459 GB/s
shared once time: 0.37430548667907715s,token_num:3906, throughput: 0.29920168414742115 GB/s
shared once time: 0.258342981338501s,token_num:3908, throughput: 0.433726418342998 GB/s
shared once time: 0.2037820816040039s,token_num:3513, throughput: 0.49427670581818695 GB/s
shared once time: 0.24637222290039062s,token_num:4245, throughput: 0.49401932801981885 GB/s
shared once time: 0.27187538146972656s,token_num:4118, throughput: 0.43428461731886264 GB/s
shared once time: 0.25180602073669434s,token_num:4102, throughput: 0.46707598037532133 GB/s
shared once time: 0.27283811569213867s,token_num:4400, throughput: 0.4623870080614069 GB/s
